transaction_id,order_id,payment_date,payment_amount,payment_method
4269,2815,2023-06-03 15:19:45,38,Bank Transfer
4270,619,2022-10-14 22:41:13,701,PayPal
4271,560,2022-11-01 03:21:14,289,PayPal
4272,2866,2023-04-01 16:12:09,938,Bank Transfer
4273,1111,2022-10-18 08:53:16,806,PayPal
4274,733,2022-11-15 03:02:23,775,PayPal
4275,3416,2023-05-16 07:29:35,298,Credit Card
4276,3489,2022-10-13 08:38:00,562,PayPal
4277,3159,2023-01-05 13:52:52,323,PayPal
4278,182,2022-10-10 14:26:06,673,PayPal
4279,3962,2023-04-22 21:12:39,308,Credit Card
4280,3700,2023-01-05 07:00:41,556,Credit Card
4281,3320,2023-06-23 10:05:35,806,PayPal
4282,780,2023-07-30 04:32:57,903,Credit Card
4283,2045,2023-08-20 13:46:40,11,PayPal
4284,1219,2023-05-30 13:21:02,224,Bank Transfer
4285,557,2023-07-05 21:25:26,822,Credit Card
4286,1417,2023-06-20 08:30:28,834,Bank Transfer
4287,4959,2023-08-17 18:33:16,668,Credit Card
4288,1594,2023-06-22 06:27:44,289,Credit Card
4289,2692,2023-01-10 06:30:32,322,PayPal
4290,3591,2023-03-04 22:34:29,402,Bank Transfer
4291,4211,2022-10-10 20:52:37,195,Bank Transfer
4292,3660,2023-06-22 23:44:40,440,PayPal
4293,528,2023-06-18 10:21:36,42,PayPal
4294,3243,2022-12-22 07:22:13,746,Credit Card
4295,2192,2022-10-20 22:05:26,552,PayPal
4296,3336,2023-02-25 03:49:02,934,PayPal
4297,1856,2023-03-26 22:04:01,735,Bank Transfer
4298,3579,2023-02-19 11:05:02,78,Bank Transfer
4299,3375,2022-12-26 06:49:17,600,PayPal
4300,734,2023-05-20 05:47:03,601,PayPal
4301,4430,2022-10-04 14:53:23,168,Credit Card
4302,533,2022-11-20 21:06:41,935,Bank Transfer
4303,1350,2022-10-08 21:34:03,713,Bank Transfer
4304,1374,2023-06-20 10:29:28,883,PayPal
4305,3552,2023-05-25 18:44:39,409,Credit Card
4306,4820,2023-08-26 07:22:48,489,Bank Transfer
4307,54,2023-06-30 03:14:56,145,Bank Transfer
4308,3414,2022-10-17 14:24:05,57,Bank Transfer
4309,1043,2023-01-15 07:37:44,214,PayPal
4310,2072,2023-08-23 01:50:38,916,PayPal
4311,714,2023-05-05 21:35:43,196,Bank Transfer
4312,4091,2023-07-18 14:00:39,224,PayPal
4313,2142,2023-01-13 21:01:56,808,Bank Transfer
4314,2611,2022-10-09 20:42:14,750,Bank Transfer
4315,4575,2023-01-20 07:52:09,980,PayPal
4316,4206,2022-11-28 03:39:10,789,PayPal
4317,1851,2023-02-14 12:54:51,713,PayPal
4318,422,2023-05-31 16:55:57,275,Credit Card
4319,1955,2022-12-25 14:40:31,377,Bank Transfer
4320,1527,2022-11-19 11:28:24,149,Bank Transfer
4321,3043,2023-08-04 23:28:12,221,Bank Transfer
4322,4734,2023-01-13 17:10:29,31,Bank Transfer
4323,3834,2023-07-14 06:49:04,904,Credit Card
4324,13,2023-09-18 03:44:55,546,Credit Card
4325,569,2023-07-28 08:58:54,777,Credit Card
4326,169,2023-08-18 09:50:08,950,PayPal
4327,4612,2023-01-01 11:50:05,813,Credit Card
4328,501,2023-09-18 09:01:06,181,PayPal
4329,757,2022-10-20 15:49:56,613,Bank Transfer
4330,4704,2023-09-04 08:12:19,606,Credit Card
4331,4109,2022-12-18 20:18:21,627,Credit Card
4332,4950,2023-07-26 04:23:06,89,Credit Card
4333,4274,2023-06-27 23:44:41,312,Bank Transfer
4334,65,2023-02-25 19:49:24,384,Bank Transfer
4335,500,2023-01-07 09:12:34,388,PayPal
4336,4930,2022-12-19 22:03:41,859,Bank Transfer
4337,1611,2023-07-30 18:39:17,505,PayPal
4338,977,2023-07-16 04:41:30,681,PayPal
4339,4544,2023-01-14 13:05:57,925,Credit Card
4340,2126,2023-07-02 07:23:39,15,Credit Card
4341,358,2022-10-21 00:55:15,247,PayPal
4342,3076,2023-06-06 05:19:43,610,Bank Transfer
4343,2122,2023-04-15 00:41:24,974,PayPal
4344,2472,2023-08-23 07:34:20,834,Credit Card
4345,2334,2023-05-06 16:39:59,118,Credit Card
4346,2432,2023-01-20 21:14:41,610,PayPal
4347,4560,2023-02-10 15:11:05,599,PayPal
4348,4062,2023-02-20 00:03:17,972,Credit Card
4349,888,2022-11-05 22:30:36,106,Credit Card
4350,2578,2022-11-25 21:58:51,929,Bank Transfer
4351,1249,2023-03-04 03:22:59,914,PayPal
4352,2526,2022-10-14 10:21:59,753,Bank Transfer
4353,4020,2022-12-23 05:46:27,956,Bank Transfer
4354,3829,2022-10-07 13:39:18,402,Bank Transfer
4355,4643,2023-05-21 22:52:48,938,Credit Card
4356,3814,2023-07-01 02:24:30,861,PayPal
4357,320,2023-04-15 12:51:10,126,Credit Card
4358,3000,2022-11-29 16:03:17,167,PayPal
4359,1173,2023-08-20 09:01:34,279,Credit Card
4360,182,2023-07-30 23:45:14,470,Bank Transfer
4361,1110,2023-05-30 00:28:44,28,Credit Card
4362,3551,2023-03-22 00:32:18,166,Bank Transfer
4363,1862,2022-11-14 19:29:24,437,Credit Card
4364,2461,2022-11-14 15:21:14,39,PayPal
4365,649,2023-09-16 05:22:54,781,Credit Card
4366,1782,2022-10-05 15:45:52,799,Bank Transfer
4367,196,2023-01-24 00:29:22,580,Credit Card
4368,4147,2023-05-12 04:54:38,680,Bank Transfer
4369,3686,2022-12-25 10:33:22,311,Credit Card
4370,3099,2022-12-31 09:43:46,571,Bank Transfer
4371,3421,2023-01-07 10:00:22,367,Credit Card
4372,3233,2023-04-03 01:36:41,216,Credit Card
4373,4131,2022-11-30 06:05:52,637,Credit Card
4374,3123,2023-05-25 03:51:47,374,PayPal
4375,2277,2022-10-09 03:32:30,177,PayPal
4376,874,2022-11-24 21:05:38,505,Credit Card
4377,3559,2023-03-05 09:26:13,480,PayPal
4378,268,2023-02-20 08:57:26,798,PayPal
4379,3717,2022-12-16 13:49:49,171,Credit Card
4380,4989,2023-04-15 22:41:36,74,Credit Card
4381,3828,2023-07-24 09:56:20,573,Credit Card
4382,3312,2023-06-17 15:32:17,78,Credit Card
4383,2913,2023-05-13 02:41:31,824,Bank Transfer
4384,2472,2023-01-22 01:00:21,493,PayPal
4385,2534,2023-06-03 13:16:08,673,PayPal
4386,3485,2023-01-15 02:22:26,10,PayPal
4387,2320,2023-02-15 17:01:53,859,Bank Transfer
4388,4830,2022-11-30 11:54:00,425,PayPal
4389,629,2023-01-22 16:02:06,827,PayPal
4390,1028,2023-07-21 18:07:10,957,PayPal
4391,3182,2023-06-08 11:51:04,708,Credit Card
4392,3287,2023-06-01 11:26:08,347,PayPal
4393,1837,2023-08-19 11:35:45,656,PayPal
4394,454,2022-12-28 20:56:38,999,Credit Card
4395,3953,2023-07-12 07:38:08,968,Bank Transfer
4396,4140,2023-08-24 00:01:30,633,Bank Transfer
4397,1398,2023-05-22 10:51:41,236,PayPal
4398,3980,2023-04-06 22:43:18,307,Bank Transfer
4399,4253,2023-04-06 23:18:20,127,Bank Transfer
4400,1189,2022-11-15 20:59:24,257,Credit Card
4401,1735,2023-01-06 11:54:59,216,Bank Transfer
4402,3183,2022-12-18 10:39:04,494,PayPal
4403,1644,2023-04-17 19:19:03,813,Bank Transfer
4404,3601,2023-02-08 19:49:36,909,Credit Card
4405,3429,2022-12-29 23:32:38,102,Bank Transfer
4406,364,2022-11-22 03:22:28,570,Bank Transfer
4407,4203,2022-11-04 19:06:14,233,Credit Card
4408,1917,2023-03-09 16:57:53,167,Bank Transfer
4409,4740,2023-03-10 00:34:57,954,PayPal
4410,2899,2023-02-11 07:54:18,904,Credit Card
4411,2503,2023-03-16 10:16:01,844,PayPal
4412,4570,2023-09-01 14:52:06,212,Bank Transfer
4413,2213,2023-07-27 10:17:43,893,Credit Card
4414,465,2023-01-07 21:58:36,422,Bank Transfer
4415,1273,2023-06-03 12:37:18,907,Credit Card
4416,1614,2023-01-24 21:28:45,935,PayPal
4417,733,2022-10-27 09:03:24,738,Bank Transfer
4418,846,2023-08-08 03:08:00,196,PayPal
4419,1588,2023-03-01 23:01:04,661,PayPal
4420,2096,2023-04-12 20:53:44,119,Credit Card
4421,3330,2022-10-17 03:44:10,310,Bank Transfer
4422,4689,2023-02-28 08:34:41,986,Credit Card
4423,685,2023-05-27 02:36:10,315,Credit Card
4424,4147,2023-02-25 12:13:57,257,PayPal
4425,896,2022-11-17 16:57:25,686,Bank Transfer
4426,1274,2023-06-22 20:52:19,608,PayPal
4427,733,2022-10-07 23:31:38,739,PayPal
4428,4302,2022-10-17 16:24:04,220,Bank Transfer
4429,187,2022-11-20 19:06:52,665,Bank Transfer
4430,593,2023-09-08 01:10:43,500,Credit Card
4431,3198,2023-03-16 13:31:55,482,Credit Card
4432,4231,2022-10-03 07:23:46,823,PayPal
4433,1594,2023-04-07 11:06:19,539,Bank Transfer
4434,941,2023-02-05 12:14:30,248,PayPal
4435,1532,2023-01-05 00:49:15,249,Bank Transfer
4436,102,2023-01-29 09:22:52,235,PayPal
4437,4383,2023-06-16 14:19:57,671,Credit Card
4438,225,2023-06-28 06:19:13,345,Bank Transfer
4439,210,2022-12-08 10:37:25,761,PayPal
4440,4765,2023-04-14 14:02:03,642,Credit Card
4441,1968,2022-11-08 14:35:39,933,Bank Transfer
4442,1308,2023-01-19 10:50:24,648,Bank Transfer
4443,4277,2023-07-21 23:26:44,763,Bank Transfer
4444,127,2022-11-26 02:46:57,655,PayPal
4445,3852,2022-10-05 15:10:19,749,Credit Card
4446,2822,2023-03-15 12:42:42,818,Credit Card
4447,2497,2023-02-26 18:44:13,580,Bank Transfer
4448,997,2023-04-21 23:22:25,215,Credit Card
4449,4972,2023-03-13 11:43:19,577,Credit Card
4450,3518,2022-12-14 20:06:11,233,Bank Transfer
4451,2957,2022-11-20 08:00:00,16,Bank Transfer
4452,2768,2023-03-07 04:57:34,823,Credit Card
4453,3341,2023-03-23 22:18:21,986,Bank Transfer
4454,1593,2023-07-21 05:45:51,321,Bank Transfer
4455,2854,2023-08-07 16:51:42,850,PayPal
4456,3551,2023-05-24 21:07:47,131,PayPal
4457,352,2023-06-18 23:49:53,500,Credit Card
4458,931,2022-12-06 18:56:19,647,Credit Card
4459,1294,2023-02-20 10:16:05,324,Credit Card
4460,183,2022-10-26 09:01:37,598,Bank Transfer
4461,2302,2023-04-05 00:56:49,729,Credit Card
4462,3750,2023-06-03 18:39:10,327,PayPal
4463,4780,2023-04-24 05:41:50,362,PayPal
4464,3300,2023-02-06 13:02:31,333,Bank Transfer
4465,3559,2023-09-13 13:33:20,252,Bank Transfer
4466,4294,2023-01-29 15:00:27,122,Bank Transfer
4467,2022,2022-12-31 23:15:02,501,Bank Transfer
4468,4160,2023-03-06 21:59:40,878,Credit Card
4469,2018,2023-06-04 03:47:16,712,Bank Transfer
4470,527,2023-08-15 19:06:25,199,Bank Transfer
4471,743,2023-06-04 10:06:39,660,Credit Card
4472,2991,2023-07-08 14:12:03,582,Bank Transfer
4473,2995,2022-12-14 09:04:22,397,Bank Transfer
4474,2945,2023-07-01 20:09:18,569,PayPal
4475,4299,2023-04-29 12:22:10,499,Credit Card
4476,579,2023-04-07 22:13:50,33,Credit Card
4477,2221,2022-12-11 22:53:55,102,Credit Card
4478,1526,2023-09-02 20:11:37,720,PayPal
4479,4074,2023-08-28 09:27:54,319,PayPal
4480,4563,2023-07-16 19:47:09,572,PayPal
4481,4676,2023-04-08 09:35:46,970,Bank Transfer
4482,936,2022-11-13 20:35:14,592,Bank Transfer
4483,4822,2023-03-25 01:47:41,894,PayPal
4484,3079,2023-02-13 16:20:42,748,Bank Transfer
4485,1225,2022-10-12 19:19:16,785,Bank Transfer
4486,316,2023-08-28 09:38:48,671,PayPal
4487,3326,2022-10-26 15:09:11,965,Bank Transfer
4488,416,2023-02-05 12:59:02,168,Credit Card
4489,3951,2022-10-04 20:20:40,83,Credit Card
4490,2163,2022-12-30 15:49:10,589,PayPal
4491,4405,2023-02-21 07:29:50,25,Bank Transfer
4492,2162,2022-10-26 23:54:42,884,Bank Transfer
4493,877,2023-02-13 19:42:40,113,Credit Card
4494,2887,2023-03-05 09:20:44,59,Bank Transfer
4495,519,2023-08-07 11:59:08,629,Bank Transfer
4496,628,2022-12-25 07:13:21,81,Credit Card
4497,2828,2022-11-14 06:48:56,478,Bank Transfer
4498,4402,2023-07-03 13:45:51,184,Bank Transfer
4499,4617,2022-10-09 16:13:07,846,Credit Card
4500,4532,2023-05-25 16:20:06,236,PayPal
4501,697,2022-10-14 04:38:44,772,PayPal
4502,3961,2023-01-07 17:17:11,769,Bank Transfer
4503,2851,2022-11-06 23:59:51,468,Credit Card
4504,125,2023-05-09 16:59:17,716,PayPal
4505,3886,2023-03-14 21:11:46,587,Credit Card
4506,1913,2023-07-12 17:52:28,526,Credit Card
4507,3640,2023-02-25 15:09:57,631,Bank Transfer
4508,2193,2023-04-22 01:26:56,710,PayPal
4509,1478,2022-12-30 12:26:34,528,Credit Card
4510,286,2023-03-30 14:57:38,108,PayPal
4511,3976,2023-03-19 08:45:46,809,Credit Card
4512,1316,2023-03-07 04:50:15,974,Credit Card
4513,646,2023-02-25 13:49:45,503,PayPal
4514,4914,2023-09-26 10:39:06,823,Credit Card
4515,1554,2023-03-30 05:33:40,934,PayPal
4516,3164,2023-09-25 18:26:51,631,PayPal
4517,3619,2023-05-26 23:44:06,916,Credit Card
4518,2718,2023-03-23 19:06:12,389,Credit Card
4519,1763,2022-10-09 16:01:10,443,PayPal
4520,2769,2023-08-13 02:02:50,802,Bank Transfer
4521,3452,2023-08-09 04:55:27,306,Bank Transfer
4522,2080,2022-10-02 19:42:27,400,Bank Transfer
4523,1689,2023-01-31 06:00:13,174,Credit Card
4524,2206,2023-07-18 19:51:48,711,Bank Transfer
4525,2776,2022-12-02 11:57:18,990,Bank Transfer
4526,1196,2023-07-16 13:04:08,291,Credit Card
4527,3083,2023-09-09 21:11:48,941,Bank Transfer
4528,238,2022-11-18 23:53:52,83,Credit Card
4529,3616,2022-10-30 02:57:06,632,PayPal
4530,3160,2023-06-04 10:22:16,985,Bank Transfer
4531,4102,2022-10-23 10:12:33,956,Credit Card
4532,2805,2023-06-27 05:21:28,925,Credit Card
4533,2301,2023-02-24 21:02:00,101,PayPal
4534,3196,2023-07-20 07:51:32,90,Credit Card
4535,4898,2023-04-19 03:27:31,809,PayPal
4536,3751,2023-09-17 06:12:24,192,Credit Card
4537,4002,2023-03-13 18:42:11,530,PayPal
4538,11,2023-01-25 11:59:38,328,Bank Transfer
4539,3802,2023-05-18 10:38:09,839,Bank Transfer
4540,2084,2023-04-06 14:08:36,801,Bank Transfer
4541,1612,2022-11-16 13:59:56,154,Bank Transfer
4542,33,2023-09-19 06:18:39,855,Bank Transfer
4543,781,2023-03-27 20:52:00,789,Credit Card
4544,1272,2022-10-01 11:49:39,481,PayPal
4545,1359,2023-04-25 23:57:36,187,PayPal
4546,2897,2023-09-07 14:12:09,435,Bank Transfer
4547,1588,2023-09-22 07:55:47,606,Credit Card
4548,3602,2022-11-11 22:25:36,198,PayPal
4549,896,2023-02-07 23:38:18,673,PayPal
4550,159,2023-06-21 02:24:46,104,Credit Card
4551,1452,2023-04-19 12:51:57,173,Credit Card
4552,1921,2023-03-31 19:36:28,375,Bank Transfer
4553,1175,2022-10-27 10:04:19,133,PayPal
4554,741,2023-08-02 14:43:36,147,Bank Transfer
4555,4982,2022-11-28 04:58:27,172,Bank Transfer
4556,4756,2023-03-17 22:10:06,32,Credit Card
4557,1591,2023-09-20 12:04:40,299,Bank Transfer
4558,1872,2023-04-28 01:39:59,653,Credit Card
4559,468,2023-07-08 15:46:21,849,Bank Transfer
4560,3348,2023-06-30 22:06:20,469,PayPal
4561,3249,2023-02-08 15:07:34,525,Bank Transfer
4562,3473,2023-06-08 12:00:56,495,PayPal
4563,4250,2023-05-05 04:54:06,193,Credit Card
4564,4501,2023-04-13 14:55:57,53,Credit Card
4565,2390,2023-03-12 03:48:19,803,Credit Card
4566,722,2023-04-20 22:37:14,49,Credit Card
4567,518,2022-10-21 11:05:57,798,PayPal
4568,1241,2023-07-29 05:17:08,494,Bank Transfer
4569,3692,2022-10-07 10:50:35,913,Bank Transfer
4570,4004,2022-11-25 06:12:42,593,Bank Transfer
4571,108,2023-03-01 13:35:22,862,Credit Card
4572,2732,2023-02-27 11:27:43,948,PayPal
4573,2312,2022-10-28 04:14:31,528,Bank Transfer
4574,759,2022-10-19 13:10:26,770,Bank Transfer
4575,3386,2023-08-02 11:33:14,217,Credit Card
4576,1677,2023-08-16 16:13:22,569,Bank Transfer
4577,2406,2023-01-24 07:33:06,836,PayPal
4578,4096,2023-07-03 19:27:17,464,PayPal
4579,4386,2023-05-01 11:13:57,219,Bank Transfer
4580,4855,2023-01-26 10:24:29,152,PayPal
4581,1071,2023-09-18 15:42:15,272,PayPal
4582,1741,2023-02-28 18:49:28,572,Credit Card
4583,789,2023-01-19 18:03:14,279,Bank Transfer
4584,2294,2023-08-22 00:01:08,442,Bank Transfer
4585,4960,2023-03-25 13:10:08,951,Bank Transfer
4586,3881,2023-02-16 05:27:56,631,Credit Card
4587,1418,2022-11-21 01:31:16,648,Credit Card
4588,586,2022-11-27 15:25:32,583,Credit Card
4589,3136,2023-09-23 02:45:36,668,PayPal
4590,721,2022-10-02 11:58:36,953,Bank Transfer
4591,3457,2023-06-20 12:48:08,406,PayPal
4592,386,2023-08-16 03:44:02,441,PayPal
4593,2307,2022-11-18 01:04:35,157,Credit Card
4594,511,2023-01-24 01:42:41,879,Bank Transfer
4595,4626,2023-07-15 12:31:29,544,Bank Transfer
4596,286,2023-04-24 03:58:11,629,PayPal
4597,979,2022-10-29 06:41:24,273,Credit Card
4598,1078,2023-06-10 14:18:12,638,PayPal
4599,151,2023-05-02 19:46:37,388,Bank Transfer
4600,166,2023-06-21 21:30:56,738,Bank Transfer
4601,4507,2023-05-24 19:47:00,157,Bank Transfer
4602,3009,2023-02-09 04:07:49,443,Credit Card
4603,2755,2023-06-04 18:22:44,183,PayPal
4604,3069,2023-05-19 21:04:52,526,Bank Transfer
4605,4841,2023-03-06 02:19:06,986,Bank Transfer
4606,4027,2022-11-17 18:40:40,77,Credit Card
4607,4503,2023-02-04 11:59:05,138,Credit Card
4608,1261,2022-12-13 11:52:09,304,PayPal
4609,814,2023-07-18 09:20:18,234,Credit Card
4610,41,2023-07-03 19:42:59,672,Credit Card
4611,1826,2022-12-08 22:20:59,279,Credit Card
4612,4029,2023-08-21 14:54:35,491,PayPal
4613,1610,2023-04-21 18:10:04,85,Credit Card
4614,3187,2022-11-26 17:37:39,956,Credit Card
4615,1307,2022-12-26 08:49:24,98,Bank Transfer
4616,2382,2023-05-21 22:19:46,275,Bank Transfer
4617,2739,2023-08-13 20:43:31,603,Bank Transfer
4618,1887,2022-11-04 19:05:22,129,Credit Card
4619,359,2023-05-10 13:28:54,152,PayPal
4620,4361,2023-04-22 06:21:00,662,Credit Card
4621,1472,2022-10-06 02:19:21,770,PayPal
4622,1792,2023-08-21 13:23:18,93,Credit Card
4623,4898,2023-07-27 02:35:59,918,Bank Transfer
4624,3243,2023-05-21 02:21:53,384,PayPal
4625,2232,2023-09-14 14:11:09,987,Bank Transfer
4626,2247,2023-06-11 12:36:49,64,Credit Card
4627,4934,2023-07-19 08:12:32,580,PayPal
4628,3037,2023-09-01 05:35:29,551,Bank Transfer
4629,1709,2022-10-27 09:59:49,669,PayPal
4630,3856,2023-06-11 10:33:01,249,Bank Transfer
4631,4002,2023-07-26 02:32:52,875,Credit Card
4632,935,2023-06-15 10:55:19,579,Bank Transfer
4633,3541,2023-04-13 11:13:48,937,Credit Card
4634,77,2023-02-18 09:54:17,359,PayPal
4635,1133,2023-02-28 13:58:29,937,PayPal
4636,2957,2023-03-19 23:05:42,954,Credit Card
4637,3007,2022-11-01 22:22:19,113,Bank Transfer
4638,42,2023-05-14 20:15:45,337,Bank Transfer
4639,1301,2023-01-13 14:54:43,326,Credit Card
4640,2802,2023-07-11 12:48:43,400,PayPal
4641,944,2023-02-27 06:01:36,856,Bank Transfer
4642,3522,2023-06-25 14:06:04,95,Bank Transfer
4643,707,2023-06-14 10:51:37,395,PayPal
4644,3577,2022-12-18 16:18:45,822,Bank Transfer
4645,2434,2022-12-17 17:17:44,137,Credit Card
4646,784,2023-01-15 15:27:33,952,Credit Card
4647,167,2022-12-07 20:14:26,597,Credit Card
4648,4873,2023-01-09 15:13:16,941,PayPal
4649,3597,2023-05-11 16:06:31,871,Bank Transfer
4650,3295,2023-08-11 16:49:35,217,Bank Transfer
4651,1866,2023-02-25 15:34:36,966,Bank Transfer
4652,1814,2023-06-13 15:57:37,209,Credit Card
4653,1080,2023-02-20 06:26:21,676,Bank Transfer
4654,2694,2023-08-19 14:13:39,620,Bank Transfer
4655,3647,2023-03-25 02:59:53,922,Bank Transfer
4656,912,2023-07-17 08:55:20,179,Credit Card
4657,1763,2022-11-09 19:06:09,789,Credit Card
4658,4578,2022-12-22 05:14:16,359,PayPal
4659,4722,2023-01-29 22:25:40,768,Credit Card
4660,2178,2023-01-06 12:38:27,57,Credit Card
4661,4962,2023-04-03 03:40:16,693,Credit Card
4662,3685,2023-01-09 16:25:16,251,Credit Card
4663,3169,2022-11-25 08:52:39,66,Credit Card
4664,2976,2023-03-22 09:34:26,677,Bank Transfer
4665,3400,2023-04-10 07:29:16,129,Credit Card
4666,4895,2023-02-05 21:23:56,624,Bank Transfer
4667,39,2023-02-07 22:38:50,271,PayPal
4668,2939,2023-07-22 07:43:28,877,PayPal
4669,2716,2023-08-18 04:52:10,43,PayPal
4670,3993,2023-06-19 23:30:57,701,Credit Card
4671,3381,2023-08-26 19:27:29,877,Credit Card
4672,3891,2023-01-18 16:46:49,643,PayPal
4673,788,2023-07-24 13:10:14,321,Bank Transfer
4674,3300,2022-11-09 18:59:41,494,Credit Card
4675,2886,2022-09-30 15:57:50,326,PayPal
4676,1933,2022-10-14 08:42:35,278,PayPal
4677,3736,2023-08-11 21:46:04,291,PayPal
4678,4618,2023-09-18 13:59:26,20,Credit Card
4679,1293,2023-03-08 21:05:21,71,Credit Card
4680,3517,2023-02-05 16:48:40,287,Bank Transfer
4681,611,2023-08-27 02:46:29,657,PayPal
4682,4654,2022-11-26 13:38:06,843,Bank Transfer
4683,4270,2023-06-01 06:32:21,801,PayPal
4684,2280,2023-06-10 19:46:19,981,Bank Transfer
4685,691,2022-11-29 15:12:54,637,PayPal
4686,1222,2022-12-18 09:18:50,451,Credit Card
4687,868,2022-11-13 11:06:26,830,Bank Transfer
4688,1787,2023-08-17 11:36:33,590,Credit Card
4689,2099,2023-03-30 20:40:05,490,Bank Transfer
4690,92,2023-04-19 15:09:30,389,Bank Transfer
4691,1263,2023-09-01 11:55:55,85,Bank Transfer
4692,2326,2023-08-08 01:32:32,57,Credit Card
4693,814,2023-03-23 14:48:26,326,Credit Card
4694,4590,2023-06-30 09:51:47,442,Credit Card
4695,1462,2023-01-25 13:40:29,294,PayPal
4696,1358,2023-09-25 13:14:36,375,Credit Card
4697,2887,2023-03-16 21:49:27,19,Bank Transfer
4698,4991,2023-01-09 00:34:13,955,PayPal
4699,2547,2023-02-24 18:31:20,552,Bank Transfer
4700,1705,2022-10-23 19:38:42,963,Bank Transfer
4701,1270,2023-04-10 07:00:59,440,Credit Card
4702,2682,2023-02-20 22:29:44,176,Credit Card
4703,1847,2022-11-24 03:40:42,791,Credit Card
4704,403,2022-10-02 10:17:14,265,PayPal
4705,3160,2023-05-05 19:14:21,148,Credit Card
4706,4702,2023-01-31 06:07:49,796,Credit Card
4707,2163,2023-06-06 16:05:31,859,PayPal
4708,763,2023-04-16 23:04:08,787,PayPal
4709,4458,2023-03-11 05:35:10,207,Credit Card
4710,833,2023-03-16 02:00:48,850,Bank Transfer
4711,1518,2023-05-14 16:42:28,862,Credit Card
4712,1643,2023-08-07 06:20:51,362,Credit Card
4713,2260,2023-03-14 18:23:33,539,Credit Card
4714,3311,2022-11-10 20:25:55,806,Credit Card
4715,2485,2023-05-23 23:21:25,696,PayPal
4716,4280,2022-10-31 20:30:30,96,Bank Transfer
4717,1565,2022-10-08 14:49:54,351,Bank Transfer
4718,3956,2023-07-16 02:52:53,79,PayPal
4719,4338,2023-08-25 15:37:46,562,Credit Card
4720,3852,2022-10-14 20:45:09,130,Bank Transfer
4721,3732,2023-09-22 04:24:05,992,Credit Card
4722,643,2022-10-20 08:15:41,694,Credit Card
4723,2402,2023-09-18 12:58:20,615,Credit Card
4724,1709,2023-08-02 13:43:24,842,PayPal
4725,3556,2023-07-06 09:21:47,67,Credit Card
4726,2119,2022-10-25 19:49:00,538,Bank Transfer
4727,1526,2023-09-26 08:07:29,291,PayPal
4728,758,2023-08-03 12:21:18,448,Bank Transfer
4729,4275,2023-04-15 13:26:15,653,Credit Card
4730,4191,2023-03-22 21:16:26,561,Bank Transfer
4731,1525,2023-01-18 01:52:56,871,Bank Transfer
4732,1078,2023-04-17 05:55:04,238,Bank Transfer
4733,1634,2022-10-11 08:25:20,472,PayPal
4734,4111,2023-07-03 20:45:29,427,Credit Card
4735,1961,2022-10-26 19:36:03,129,Bank Transfer
4736,1379,2023-03-24 03:16:26,900,Bank Transfer
4737,2243,2023-02-27 01:26:42,764,Bank Transfer
4738,766,2023-01-03 14:13:00,493,Credit Card
4739,826,2023-06-02 07:50:15,629,PayPal
4740,4693,2022-11-10 02:41:18,914,Bank Transfer
4741,453,2023-09-05 16:31:48,589,Credit Card
4742,2326,2023-03-02 04:14:54,33,Bank Transfer
4743,3643,2023-06-21 02:47:13,610,Bank Transfer
4744,3444,2023-04-08 22:35:39,495,PayPal
4745,3054,2023-03-27 03:10:47,404,PayPal
4746,4861,2023-04-25 14:43:14,243,Credit Card
4747,3523,2023-03-30 13:43:10,253,Bank Transfer
4748,3073,2023-04-16 09:02:42,668,Bank Transfer
4749,162,2023-01-22 15:16:26,857,PayPal
4750,3959,2023-01-29 08:14:16,338,Credit Card
4751,1557,2023-06-24 18:53:20,111,Bank Transfer
4752,4817,2022-11-06 19:41:57,598,Bank Transfer
4753,798,2023-01-23 10:54:18,781,Bank Transfer
4754,1002,2023-06-08 23:16:56,679,Bank Transfer
4755,1184,2023-05-18 16:48:30,877,Bank Transfer
4756,2006,2023-05-28 11:57:34,868,Credit Card
4757,3342,2022-11-08 15:30:27,308,PayPal
4758,1562,2022-11-05 04:25:17,951,Credit Card
